Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp
3088,City,38,Trip Completed,13-07-2016 08:12,13-07-2016 09:01
3384,Airport,38,Trip Completed,13-07-2016 14:40,13-07-2016 15:34
4218,Airport,38,Trip Completed,14-07-2016 05:38,14-07-2016 06:24
5757,City,38,Trip Completed,15-07-2016 08:12,15-07-2016 09:17
5958,Airport,38,Trip Completed,15-07-2016 10:48,15-07-2016 11:49
6314,City,38,Trip Completed,15-07-2016 18:31,15-07-2016 19:30
249,City,39,Trip Completed,11-07-2016 06:31,11-07-2016 07:14
728,City,39,Trip Completed,11-07-2016 15:05,11-07-2016 16:09
3042,City,39,Trip Completed,13-07-2016 07:38,13-07-2016 08:32
3620,City,39,Trip Completed,13-07-2016 18:54,13-07-2016 20:08
4276,City,39,Trip Completed,14-07-2016 06:22,14-07-2016 07:23
4735,City,39,Trip Completed,14-07-2016 14:43,14-07-2016 15:51
1353,Airport,40,Trip Completed,11-07-2016 23:51,12-07-2016 00:34
1568,City,40,Trip Completed,12-07-2016 06:18,12-07-2016 06:52
2465,City,40,Trip Completed,12-07-2016 20:38,12-07-2016 21:37
3688,City,40,Trip Completed,13-07-2016 19:39,13-07-2016 20:40
4727,City,40,Trip Completed,14-07-2016 14:06,14-07-2016 15:02
5348,City,40,Trip Completed,14-07-2016 22:50,14-07-2016 23:45
6537,Airport,40,Trip Completed,15-07-2016 20:52,15-07-2016 22:03
1941,Airport,41,Trip Completed,12-07-2016 11:29,12-07-2016 12:09
3766,Airport,41,Trip Completed,13-07-2016 20:33,13-07-2016 21:24
4243,Airport,41,Trip Completed,14-07-2016 06:02,14-07-2016 06:37
4717,Airport,41,Trip Completed,14-07-2016 13:42,14-07-2016 14:36
5682,City,41,Trip Completed,15-07-2016 07:16,15-07-2016 08:24
6343,City,41,Trip Completed,15-07-2016 18:44,15-07-2016 19:21
6726,Airport,41,Trip Completed,15-07-2016 23:22,16-07-2016 00:12
238,City,42,Trip Completed,11-07-2016 06:27,11-07-2016 07:15
2624,City,42,Trip Completed,12-07-2016 22:16,12-07-2016 23:17
2787,City,42,Trip Completed,13-07-2016 04:54,13-07-2016 05:29
3992,City,42,Trip Completed,13-07-2016 23:24,14-07-2016 00:04
4974,City,42,Trip Completed,14-07-2016 18:44,14-07-2016 19:16
5478,Airport,42,Trip Completed,15-07-2016 04:43,15-07-2016 05:44
5641,City,42,Trip Completed,15-07-2016 06:46,15-07-2016 07:16
128,City,43,Trip Completed,11-07-2016 05:12,11-07-2016 05:48
627,City,43,Trip Completed,11-07-2016 12:12,11-07-2016 13:10
1766,Airport,43,Trip Completed,12-07-2016 08:45,12-07-2016 09:52
2089,City,43,Trip Completed,12-07-2016 15:49,12-07-2016 16:32
3565,City,43,Trip Completed,13-07-2016 18:13,13-07-2016 18:50
3954,Airport,43,Trip Completed,13-07-2016 22:43,14-07-2016 00:03
4204,City,43,Trip Completed,14-07-2016 05:36,14-07-2016 06:23
4651,City,43,Trip Completed,14-07-2016 11:54,14-07-2016 12:47
5814,City,43,Trip Completed,15-07-2016 08:43,15-07-2016 09:55
6062,City,43,Trip Completed,15-07-2016 13:48,15-07-2016 14:51
118,Airport,44,Trip Completed,11-07-2016 05:11,11-07-2016 05:52
339,Airport,44,Trip Completed,11-07-2016 07:49,11-07-2016 08:45
766,City,44,Trip Completed,11-07-2016 16:23,11-07-2016 17:27
1133,Airport,44,Trip Completed,11-07-2016 20:27,11-07-2016 21:31
2458,City,44,Trip Completed,12-07-2016 20:33,12-07-2016 21:33
3060,Airport,44,Trip Completed,13-07-2016 07:56,13-07-2016 09:12
3653,City,44,Trip Completed,13-07-2016 19:18,13-07-2016 19:51
4321,City,44,Trip Completed,14-07-2016 06:56,14-07-2016 07:47
5672,Airport,44,Trip Completed,15-07-2016 07:07,15-07-2016 07:59
1698,City,45,Trip Completed,12-07-2016 07:56,12-07-2016 08:56
2098,City,45,Trip Completed,12-07-2016 16:12,12-07-2016 16:42
2733,City,45,Trip Completed,13-07-2016 02:37,13-07-2016 03:45
2917,Airport,45,Trip Completed,13-07-2016 06:21,13-07-2016 06:53
3151,Airport,45,Trip Completed,13-07-2016 09:00,13-07-2016 09:38
3358,City,45,Trip Completed,13-07-2016 13:30,13-07-2016 14:38
5435,City,45,Trip Completed,15-07-2016 02:52,15-07-2016 03:43
5717,Airport,45,Trip Completed,15-07-2016 07:41,15-07-2016 08:24
635,Airport,46,Trip Completed,11-07-2016 12:25,11-07-2016 13:29
1275,Airport,46,Trip Completed,11-07-2016 22:05,11-07-2016 23:02
1562,Airport,46,Trip Completed,12-07-2016 06:16,12-07-2016 07:15
2908,Airport,46,Trip Completed,13-07-2016 06:14,13-07-2016 07:17
3414,City,46,Trip Completed,13-07-2016 15:28,13-07-2016 16:44
3638,Airport,46,Trip Completed,13-07-2016 19:09,13-07-2016 19:58
5132,Airport,46,Trip Completed,14-07-2016 20:11,14-07-2016 20:40
5422,City,46,Trip Completed,15-07-2016 02:09,15-07-2016 03:09
5724,City,46,Trip Completed,15-07-2016 07:40,15-07-2016 08:48
6026,Airport,46,Trip Completed,15-07-2016 12:50,15-07-2016 13:35
6416,City,46,Trip Completed,15-07-2016 19:42,15-07-2016 20:27
995,Airport,47,Trip Completed,11-07-2016 19:11,11-07-2016 19:33
1771,City,47,Trip Completed,12-07-2016 08:56,12-07-2016 09:27
2729,Airport,47,Trip Completed,13-07-2016 02:36,13-07-2016 03:03
3416,City,47,Trip Completed,13-07-2016 15:31,13-07-2016 16:06
4286,City,47,Trip Completed,14-07-2016 06:35,14-07-2016 07:35
5012,Airport,47,Trip Completed,14-07-2016 18:59,14-07-2016 20:05
6761,Airport,47,Trip Completed,15-07-2016 00:05,15-07-2016 00:47
5638,City,47,Trip Completed,15-07-2016 06:40,15-07-2016 07:18
6191,Airport,47,Trip Completed,15-07-2016 17:17,15-07-2016 18:16
443,City,48,Trip Completed,11-07-2016 09:05,11-07-2016 09:45
1299,City,48,Trip Completed,11-07-2016 22:22,11-07-2016 23:06
1637,Airport,48,Trip Completed,12-07-2016 07:09,12-07-2016 08:15
2099,Airport,48,Trip Completed,12-07-2016 16:03,12-07-2016 17:16
2349,Airport,48,Trip Completed,12-07-2016 19:22,12-07-2016 20:07
3081,City,48,Trip Completed,13-07-2016 08:10,13-07-2016 08:47
3555,Airport,48,Trip Completed,13-07-2016 18:08,13-07-2016 19:07
3798,City,48,Trip Completed,13-07-2016 20:55,13-07-2016 21:41
3982,Airport,48,Trip Completed,13-07-2016 23:16,14-07-2016 00:34
4082,Airport,48,Trip Completed,14-07-2016 02:37,14-07-2016 03:23
4672,City,48,Trip Completed,14-07-2016 12:36,14-07-2016 13:47
4937,City,48,Trip Completed,14-07-2016 18:22,14-07-2016 19:14
5594,Airport,48,Trip Completed,15-07-2016 06:05,15-07-2016 07:02
540,City,49,Trip Completed,11-07-2016 09:56,11-07-2016 10:52
1533,City,49,Trip Completed,12-07-2016 05:56,12-07-2016 06:32
2359,City,49,Trip Completed,12-07-2016 19:31,12-07-2016 20:28
2603,City,49,Trip Completed,12-07-2016 22:00,12-07-2016 22:51
2965,Airport,49,Trip Completed,13-07-2016 06:56,13-07-2016 07:25
4002,City,49,Trip Completed,13-07-2016 23:39,14-07-2016 00:50
4364,Airport,49,Trip Completed,14-07-2016 07:26,14-07-2016 08:07
4614,Airport,49,Trip Completed,14-07-2016 10:51,14-07-2016 11:28
5235,Airport,49,Trip Completed,14-07-2016 21:08,14-07-2016 22:00
5979,Airport,49,Trip Completed,15-07-2016 11:35,15-07-2016 12:11
6145,Airport,49,Trip Completed,15-07-2016 16:08,15-07-2016 17:20
6363,Airport,49,Trip Completed,15-07-2016 19:07,15-07-2016 19:46
2481,City,50,Trip Completed,12-07-2016 20:40,12-07-2016 21:37
3328,Airport,50,Trip Completed,13-07-2016 12:28,13-07-2016 13:10
3908,Airport,50,Trip Completed,13-07-2016 22:07,13-07-2016 23:15
4416,City,50,Trip Completed,14-07-2016 08:12,14-07-2016 09:08
4966,Airport,50,Trip Completed,14-07-2016 18:35,14-07-2016 19:19
5243,City,50,Trip Completed,14-07-2016 21:12,14-07-2016 22:15
5697,City,50,Trip Completed,15-07-2016 07:32,15-07-2016 08:12
5864,Airport,50,Trip Completed,15-07-2016 09:22,15-07-2016 10:18
6530,Airport,50,Trip Completed,15-07-2016 20:51,15-07-2016 21:30
686,City,51,Trip Completed,11-07-2016 13:44,11-07-2016 14:30
777,Airport,51,Trip Completed,11-07-2016 16:41,11-07-2016 17:32
1455,Airport,51,Trip Completed,12-07-2016 04:56,12-07-2016 05:27
1906,Airport,51,Trip Completed,12-07-2016 10:38,12-07-2016 11:22
2432,Airport,51,Trip Completed,12-07-2016 20:15,12-07-2016 20:59
2977,Airport,51,Trip Completed,13-07-2016 06:52,13-07-2016 07:47
3964,City,51,Trip Completed,13-07-2016 22:53,13-07-2016 23:34
4182,Airport,51,Trip Completed,14-07-2016 05:24,14-07-2016 06:24
4679,City,51,Trip Completed,14-07-2016 12:44,14-07-2016 13:39
4997,City,51,Trip Completed,14-07-2016 18:57,14-07-2016 19:41
5600,City,51,Trip Completed,15-07-2016 06:09,15-07-2016 07:12
5910,Airport,51,Trip Completed,15-07-2016 10:00,15-07-2016 10:52
6597,Airport,51,Trip Completed,15-07-2016 21:35,15-07-2016 22:21
64,City,52,Trip Completed,11-07-2016 04:16,11-07-2016 05:28
687,Airport,52,Trip Completed,11-07-2016 13:41,11-07-2016 14:25
1625,City,52,Trip Completed,12-07-2016 07:01,12-07-2016 07:49
1958,Airport,52,Trip Completed,12-07-2016 11:41,12-07-2016 12:35
2160,Airport,52,Trip Completed,12-07-2016 17:32,12-07-2016 18:07
2517,Airport,52,Trip Completed,12-07-2016 21:04,12-07-2016 22:20
2894,City,52,Trip Completed,13-07-2016 06:01,13-07-2016 07:13
3739,Airport,52,Trip Completed,13-07-2016 20:21,13-07-2016 21:06
4737,City,52,Trip Completed,14-07-2016 14:37,14-07-2016 15:47
5064,Airport,52,Trip Completed,14-07-2016 19:28,14-07-2016 20:34
313,City,53,Trip Completed,11-07-2016 07:26,11-07-2016 08:35
2107,City,53,Trip Completed,12-07-2016 16:18,12-07-2016 17:14
2819,City,53,Trip Completed,13-07-2016 05:12,13-07-2016 06:23
2932,Airport,53,Trip Completed,13-07-2016 06:28,13-07-2016 07:11
3593,City,53,Trip Completed,13-07-2016 18:34,13-07-2016 19:27
4760,City,53,Trip Completed,14-07-2016 15:19,14-07-2016 16:37
6681,Airport,53,Trip Completed,15-07-2016 22:32,15-07-2016 23:34
234,City,54,Trip Completed,11-07-2016 06:27,11-07-2016 07:23
425,Airport,54,Trip Completed,11-07-2016 08:48,11-07-2016 09:34
1528,City,54,Trip Completed,12-07-2016 05:58,12-07-2016 06:33
1671,Airport,54,Trip Completed,12-07-2016 07:41,12-07-2016 08:50
2223,City,54,Trip Completed,12-07-2016 18:07,12-07-2016 19:12
3268,Airport,54,Trip Completed,13-07-2016 10:27,13-07-2016 11:31
3530,Airport,54,Trip Completed,13-07-2016 17:53,13-07-2016 18:43
4765,Airport,54,Trip Completed,14-07-2016 15:36,14-07-2016 16:41
531,City,55,Trip Completed,11-07-2016 10:01,11-07-2016 10:36
1721,City,55,Trip Completed,12-07-2016 08:10,12-07-2016 08:47
2665,Airport,55,Trip Completed,12-07-2016 23:30,13-07-2016 00:37
2951,City,55,Trip Completed,13-07-2016 06:40,13-07-2016 07:41
3786,Airport,55,Trip Completed,13-07-2016 20:47,13-07-2016 21:35
4049,City,55,Trip Completed,14-07-2016 01:03,14-07-2016 02:26
4079,Airport,55,Trip Completed,14-07-2016 02:31,14-07-2016 03:33
4233,Airport,55,Trip Completed,14-07-2016 05:51,14-07-2016 06:58
4884,Airport,55,Trip Completed,14-07-2016 17:53,14-07-2016 19:06
6350,City,55,Trip Completed,15-07-2016 18:57,15-07-2016 20:08
1914,Airport,56,Trip Completed,12-07-2016 10:42,12-07-2016 11:52
3205,City,56,Trip Completed,13-07-2016 09:38,13-07-2016 10:49
3448,City,56,Trip Completed,13-07-2016 16:40,13-07-2016 17:35
4628,City,56,Trip Completed,14-07-2016 11:13,14-07-2016 12:05
5418,City,56,Trip Completed,15-07-2016 02:03,15-07-2016 03:13
5654,City,56,Trip Completed,15-07-2016 06:56,15-07-2016 08:09
614,City,57,Trip Completed,11-07-2016 11:49,11-07-2016 12:52
1340,City,57,Trip Completed,11-07-2016 23:22,11-07-2016 23:55
1576,City,57,Trip Completed,12-07-2016 06:27,12-07-2016 07:41
1974,Airport,57,Trip Completed,12-07-2016 12:19,12-07-2016 13:07
2597,City,57,Trip Completed,12-07-2016 21:52,12-07-2016 22:54
4690,City,57,Trip Completed,14-07-2016 13:04,14-07-2016 13:45
6267,Airport,57,Trip Completed,15-07-2016 18:10,15-07-2016 18:45
660,Airport,58,Trip Completed,11-07-2016 12:55,11-07-2016 13:44
943,Airport,58,Trip Completed,11-07-2016 18:34,11-07-2016 19:25
1445,Airport,58,Trip Completed,12-07-2016 04:45,12-07-2016 06:02
3070,City,58,Trip Completed,13-07-2016 07:53,13-07-2016 08:53
3440,City,58,Trip Completed,13-07-2016 16:26,13-07-2016 17:04
4503,City,58,Trip Completed,14-07-2016 09:05,14-07-2016 09:56
4771,Airport,58,Trip Completed,14-07-2016 15:57,14-07-2016 16:25
4797,City,58,Trip Completed,14-07-2016 16:55,14-07-2016 17:51
4898,Airport,58,Trip Completed,14-07-2016 18:02,14-07-2016 19:08
172,Airport,59,Trip Completed,11-07-2016 05:41,11-07-2016 06:19
518,City,59,Trip Completed,11-07-2016 09:46,11-07-2016 10:42
843,Airport,59,Trip Completed,11-07-2016 17:38,11-07-2016 18:31
1070,City,59,Trip Completed,11-07-2016 19:58,11-07-2016 20:58
2078,Airport,59,Trip Completed,12-07-2016 15:36,12-07-2016 16:22
5382,City,59,Trip Completed,14-07-2016 00:08,14-07-2016 00:42
4119,City,59,Trip Completed,14-07-2016 04:22,14-07-2016 05:42
4623,City,59,Trip Completed,14-07-2016 11:00,14-07-2016 11:37
620,City,60,Trip Completed,11-07-2016 12:04,11-07-2016 13:17
1286,Airport,60,Trip Completed,11-07-2016 22:18,11-07-2016 22:59
2482,City,60,Trip Completed,12-07-2016 20:45,12-07-2016 21:42
3672,Airport,60,Trip Completed,13-07-2016 19:28,13-07-2016 20:34
3959,City,60,Trip Completed,13-07-2016 22:51,13-07-2016 23:25
4659,City,60,Trip Completed,14-07-2016 12:10,14-07-2016 13:10
5060,Airport,60,Trip Completed,14-07-2016 19:26,14-07-2016 20:02
5942,City,60,Trip Completed,15-07-2016 10:29,15-07-2016 11:23
1349,Airport,61,Trip Completed,11-07-2016 23:41,12-07-2016 00:22
2192,Airport,61,Trip Completed,12-07-2016 17:44,12-07-2016 18:39
2323,City,61,Trip Completed,12-07-2016 19:06,12-07-2016 20:17
2717,City,61,Trip Completed,13-07-2016 02:00,13-07-2016 02:55
3338,Airport,61,Trip Completed,13-07-2016 12:36,13-07-2016 13:16
4475,City,61,Trip Completed,14-07-2016 08:44,14-07-2016 09:25
4786,City,61,Trip Completed,14-07-2016 16:40,14-07-2016 17:13
5017,City,61,Trip Completed,14-07-2016 19:09,14-07-2016 20:01
5580,City,61,Trip Completed,15-07-2016 05:51,15-07-2016 07:08
6066,Airport,61,Trip Completed,15-07-2016 13:54,15-07-2016 14:44
418,City,62,Trip Completed,11-07-2016 08:42,11-07-2016 09:24
608,Airport,62,Trip Completed,11-07-2016 11:57,11-07-2016 12:48
1842,City,62,Trip Completed,12-07-2016 09:40,12-07-2016 10:18
4004,City,62,Trip Completed,13-07-2016 23:40,14-07-2016 00:21
5791,City,62,Trip Completed,15-07-2016 08:35,15-07-2016 09:19
6548,Airport,62,Trip Completed,15-07-2016 20:56,15-07-2016 21:45
121,Airport,63,Trip Completed,11-07-2016 05:13,11-07-2016 06:08
571,Airport,63,Trip Completed,11-07-2016 10:44,11-07-2016 11:44
2444,Airport,63,Trip Completed,12-07-2016 20:23,12-07-2016 21:35
2815,City,63,Trip Completed,13-07-2016 05:13,13-07-2016 05:42
3510,Airport,63,Trip Completed,13-07-2016 17:42,13-07-2016 18:32
5013,City,63,Trip Completed,14-07-2016 19:01,14-07-2016 19:37
5457,City,63,Trip Completed,15-07-2016 03:56,15-07-2016 04:54
5940,City,63,Trip Completed,15-07-2016 10:18,15-07-2016 11:12
6197,City,63,Trip Completed,15-07-2016 17:24,15-07-2016 18:05
6660,Airport,63,Trip Completed,15-07-2016 22:15,15-07-2016 23:14
584,Airport,64,Trip Completed,11-07-2016 11:14,11-07-2016 12:25
1741,Airport,64,Trip Completed,12-07-2016 08:32,12-07-2016 09:08
2031,City,64,Trip Completed,12-07-2016 14:17,12-07-2016 14:51
3158,Airport,64,Trip Completed,13-07-2016 09:07,13-07-2016 10:00
3955,Airport,64,Trip Completed,13-07-2016 22:56,13-07-2016 23:50
4384,City,64,Trip Completed,14-07-2016 07:49,14-07-2016 08:54
5224,City,64,Trip Completed,14-07-2016 21:07,14-07-2016 22:19
5394,Airport,64,Trip Completed,15-07-2016 00:47,15-07-2016 01:42
5511,Airport,64,Trip Completed,15-07-2016 05:10,15-07-2016 06:09
744,City,65,Trip Completed,11-07-2016 15:41,11-07-2016 16:30
1634,Airport,65,Trip Completed,12-07-2016 07:13,12-07-2016 08:04
1911,Airport,65,Trip Completed,12-07-2016 10:43,12-07-2016 11:41
2608,Airport,65,Trip Completed,12-07-2016 21:59,12-07-2016 22:36
3456,Airport,65,Trip Completed,13-07-2016 16:59,13-07-2016 17:47
3561,City,65,Trip Completed,13-07-2016 18:14,13-07-2016 18:55
5216,Airport,65,Trip Completed,14-07-2016 20:56,14-07-2016 21:45
5573,City,65,Trip Completed,15-07-2016 05:48,15-07-2016 06:19
5952,Airport,65,Trip Completed,15-07-2016 10:42,15-07-2016 11:20
6093,Airport,65,Trip Completed,15-07-2016 14:34,15-07-2016 15:30
6749,Airport,65,Trip Completed,15-07-2016 23:48,16-07-2016 00:36
250,Airport,66,Trip Completed,11-07-2016 06:29,11-07-2016 07:34
781,City,66,Trip Completed,11-07-2016 16:40,11-07-2016 17:41
1681,Airport,66,Trip Completed,12-07-2016 07:53,12-07-2016 08:44
3924,Airport,66,Trip Completed,13-07-2016 22:21,13-07-2016 23:04
5271,City,66,Trip Completed,14-07-2016 21:33,14-07-2016 22:21
5899,Airport,66,Trip Completed,15-07-2016 09:55,15-07-2016 10:23
6273,City,66,Trip Completed,15-07-2016 18:09,15-07-2016 19:22
630,Airport,67,Trip Completed,11-07-2016 12:16,11-07-2016 13:10
679,City,67,Trip Completed,11-07-2016 13:22,11-07-2016 14:17
782,Airport,67,Trip Completed,11-07-2016 16:46,11-07-2016 17:27
1329,Airport,67,Trip Completed,11-07-2016 23:10,11-07-2016 23:45
1712,Airport,67,Trip Completed,12-07-2016 08:14,12-07-2016 09:06
2033,City,67,Trip Completed,12-07-2016 14:17,12-07-2016 14:59
3094,Airport,67,Trip Completed,13-07-2016 08:21,13-07-2016 08:53
4709,Airport,67,Trip Completed,14-07-2016 13:21,14-07-2016 14:22
4948,Airport,67,Trip Completed,14-07-2016 18:28,14-07-2016 19:39
5597,City,67,Trip Completed,15-07-2016 06:04,15-07-2016 07:00
6747,City,67,Trip Completed,15-07-2016 23:47,16-07-2016 00:58
1480,Airport,68,Trip Completed,12-07-2016 05:15,12-07-2016 06:06
2013,City,68,Trip Completed,12-07-2016 13:35,12-07-2016 14:29
2867,Airport,68,Trip Completed,13-07-2016 05:45,13-07-2016 06:28
3377,Airport,68,Trip Completed,13-07-2016 14:17,13-07-2016 15:01
4108,City,68,Trip Completed,14-07-2016 03:56,14-07-2016 04:38
4368,City,68,Trip Completed,14-07-2016 07:38,14-07-2016 08:11
4787,City,68,Trip Completed,14-07-2016 16:41,14-07-2016 17:15
93,City,69,Trip Completed,11-07-2016 04:53,11-07-2016 05:30
402,Airport,69,Trip Completed,11-07-2016 08:31,11-07-2016 09:02
582,City,69,Trip Completed,11-07-2016 10:56,11-07-2016 11:59
733,City,69,Trip Completed,11-07-2016 15:25,11-07-2016 16:30
951,Airport,69,Trip Completed,11-07-2016 18:38,11-07-2016 19:10
1889,City,69,Trip Completed,12-07-2016 10:14,12-07-2016 11:18
2046,Airport,69,Trip Completed,12-07-2016 14:40,12-07-2016 15:22
2664,Airport,69,Trip Completed,12-07-2016 23:26,13-07-2016 00:01
2936,City,69,Trip Completed,13-07-2016 06:28,13-07-2016 07:42
3740,Airport,69,Trip Completed,13-07-2016 20:22,13-07-2016 20:55
4482,Airport,69,Trip Completed,14-07-2016 08:53,14-07-2016 09:52
4718,City,69,Trip Completed,14-07-2016 13:41,14-07-2016 14:20
4908,Airport,69,Trip Completed,14-07-2016 18:05,14-07-2016 18:34
6278,Airport,69,Trip Completed,15-07-2016 18:13,15-07-2016 18:55
514,City,70,Trip Completed,11-07-2016 09:45,11-07-2016 10:56
703,City,70,Trip Completed,11-07-2016 14:11,11-07-2016 14:44
947,City,70,Trip Completed,11-07-2016 18:37,11-07-2016 19:04
2252,City,70,Trip Completed,12-07-2016 18:26,12-07-2016 19:00
2896,City,70,Trip Completed,13-07-2016 05:59,13-07-2016 07:13
3583,Airport,70,Trip Completed,13-07-2016 18:31,13-07-2016 19:25
4263,Airport,70,Trip Completed,14-07-2016 06:10,14-07-2016 07:25
4398,City,70,Trip Completed,14-07-2016 08:03,14-07-2016 09:01
5029,City,70,Trip Completed,14-07-2016 19:16,14-07-2016 19:49
5554,Airport,70,Trip Completed,15-07-2016 05:37,15-07-2016 06:10
5746,City,70,Trip Completed,15-07-2016 07:52,15-07-2016 08:33
5986,Airport,70,Trip Completed,15-07-2016 11:35,15-07-2016 12:30
6140,Airport,70,Trip Completed,15-07-2016 15:54,15-07-2016 16:59
6554,City,70,Trip Completed,15-07-2016 20:58,15-07-2016 21:56
467,City,71,Trip Completed,11-07-2016 09:20,11-07-2016 10:17
615,City,71,Trip Completed,11-07-2016 11:54,11-07-2016 12:43
801,Airport,71,Trip Completed,11-07-2016 17:11,11-07-2016 18:24
1587,Airport,71,Trip Completed,12-07-2016 06:31,12-07-2016 07:42
1925,City,71,Trip Completed,12-07-2016 11:06,12-07-2016 11:51
2527,City,71,Trip Completed,12-07-2016 21:11,12-07-2016 21:53
3065,Airport,71,Trip Completed,13-07-2016 07:55,13-07-2016 08:26
5031,Airport,71,Trip Completed,14-07-2016 19:12,14-07-2016 19:55
160,Airport,72,Trip Completed,11-07-2016 05:38,11-07-2016 06:34
2029,City,72,Trip Completed,12-07-2016 14:16,12-07-2016 15:09
2543,City,72,Trip Completed,12-07-2016 21:16,12-07-2016 21:53
2941,Airport,72,Trip Completed,13-07-2016 06:28,13-07-2016 07:19
4766,City,72,Trip Completed,14-07-2016 15:40,14-07-2016 16:28
5349,Airport,72,Trip Completed,14-07-2016 22:55,14-07-2016 23:22
5409,Airport,72,Trip Completed,15-07-2016 01:36,15-07-2016 02:46
6698,Airport,72,Trip Completed,15-07-2016 22:47,15-07-2016 23:51
81,Airport,73,Trip Completed,11-07-2016 04:47,11-07-2016 06:00
370,City,73,Trip Completed,11-07-2016 08:06,11-07-2016 08:32
799,Airport,73,Trip Completed,11-07-2016 17:07,11-07-2016 17:53
1300,City,73,Trip Completed,11-07-2016 22:31,11-07-2016 22:56
1805,Airport,73,Trip Completed,12-07-2016 09:11,12-07-2016 10:03
2410,City,73,Trip Completed,12-07-2016 20:05,12-07-2016 20:59
2723,Airport,73,Trip Completed,13-07-2016 02:18,13-07-2016 03:10
3240,City,73,Trip Completed,13-07-2016 10:06,13-07-2016 10:35
